Cups                                     ;Fecha de la lectura;Hora de la lectura;Consumo (kwh);;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;21:30;14;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;21:45;14;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;22:00;14;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;22:15;13;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;22:30;13;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;22:45;11;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;23:00;11;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;23:15;9;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;23:30;8;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;23:45;8;;;;;;;;;;;
ES0022000005731860JV1P;21/05/2018;0:00;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;0:15;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;0:30;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;0:45;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;1:00;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;1:15;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;1:30;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;1:45;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;2:15;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;2:30;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;2:45;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;3:15;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;3:30;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;3:45;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;4:00;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;4:15;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;4:30;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;4:45;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;5:00;7;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;5:15;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;5:30;9;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;5:45;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;6:00;8;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;6:15;15;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;6:30;25;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;6:45;24;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;7:00;24;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;7:15;24;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;7:30;25;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;7:45;34;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;8:00;37;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;8:15;37;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;8:30;36;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;8:45;35;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;9:00;34;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;9:15;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;9:30;32;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;9:45;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;10:00;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;10:15;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;10:30;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;10:45;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;11:00;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;11:15;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;11:30;35;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;11:45;28;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;12:00;27;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;12:15;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;12:30;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;12:45;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;13:00;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;13:15;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;13:30;31;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;13:45;25;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;14:00;26;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;14:15;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;14:30;27;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;14:45;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;15:00;28;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;15:15;25;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;15:30;26;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;15:45;25;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;16:00;27;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;16:15;27;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;16:30;30;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;16:45;28;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;17:00;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;17:15;29;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;17:30;22;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;17:45;22;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;18:00;26;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;18:15;23;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;18:30;20;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;18:45;21;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;19:00;21;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;19:15;18;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;19:30;18;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;19:45;19;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;20:00;21;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;20:15;16;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;20:30;16;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;20:45;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;21:00;13;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;21:15;13;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;21:30;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;21:45;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;22:00;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;22:15;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;22:30;14;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;22:45;11;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;23:00;11;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;23:15;10;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;23:30;9;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;23:45;13;;;;;;;;;;;
ES0022000005731860JV1P;22/05/2018;0:00;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;0:15;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;0:30;12;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;0:45;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;1:00;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;1:15;12;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;1:30;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;1:45;11;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;2:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;2:15;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;2:30;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;2:45;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;3:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;3:15;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;3:30;7;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;3:45;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;4:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;4:15;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;4:30;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;4:45;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;5:00;8;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;5:15;9;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;5:30;9;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;5:45;9;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;6:00;9;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;6:15;14;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;6:30;26;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;6:45;34;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;7:00;36;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;7:15;32;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;7:30;34;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;7:45;38;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;8:00;37;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;8:15;35;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;8:30;35;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;8:45;33;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;9:00;31;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;9:15;32;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;9:30;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;9:45;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;10:00;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;10:15;31;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;10:30;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;10:45;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;11:00;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;11:15;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;11:30;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;11:45;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;12:00;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;12:15;32;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;12:30;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;12:45;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;13:00;31;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;13:15;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;13:30;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;13:45;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;14:00;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;14:15;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;14:30;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;14:45;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;15:00;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;15:15;28;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;15:30;25;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;15:45;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;16:00;30;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;16:15;29;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;16:30;27;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;16:45;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;17:00;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;17:15;23;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;17:30;24;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;17:45;24;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;18:00;25;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;18:15;25;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;18:30;25;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;18:45;24;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;19:00;18;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;19:15;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;19:30;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;19:45;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;20:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;20:15;14;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;20:30;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;20:45;15;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;21:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;21:30;20;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;21:45;19;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;22:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;22:15;18;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;22:30;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;22:45;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;23:00;17;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;23:15;14;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;23:30;14;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;23:45;13;;;;;;;;;;;
ES0022000005731860JV1P;23/05/2018;0:00;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;0:15;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;0:30;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;0:45;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;1:00;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;1:15;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;1:30;10;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;1:45;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;2:00;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;2:15;11;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;2:30;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;2:45;11;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;3:00;11;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;3:15;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;3:30;11;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;3:45;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;4:00;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;4:15;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;4:30;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;4:45;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;5:00;11;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;5:15;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;5:30;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;5:45;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;6:00;12;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;6:15;13;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;6:30;15;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;6:45;19;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;7:00;18;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;7:15;22;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;7:30;21;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;7:45;30;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;8:00;33;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;8:15;36;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;8:30;34;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;8:45;33;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;9:00;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;9:15;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;9:30;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;9:45;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;10:00;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;10:15;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;10:30;24;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;10:45;24;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;11:00;24;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;11:15;24;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;11:30;25;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;11:45;26;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;12:00;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;12:15;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;12:30;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;12:45;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;13:00;27;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;13:15;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;13:30;27;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;13:45;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;14:00;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;14:15;30;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;14:30;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;14:45;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;15:00;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;15:30;26;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;15:45;27;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;16:00;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;16:15;28;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;16:30;30;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;16:45;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;17:00;37;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;17:15;37;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;17:30;38;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;17:45;38;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;18:00;35;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;18:15;34;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;18:30;33;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;18:45;31;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;19:00;33;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;19:15;32;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;19:30;32;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;19:45;31;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;20:00;29;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;20:15;20;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;20:30;20;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;20:45;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;21:00;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;21:15;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;21:30;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;21:45;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;22:00;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;22:15;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;22:30;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;22:45;14;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;23:00;17;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;23:15;16;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;23:30;15;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;23:45;16;;;;;;;;;;;
ES0022000005731860JV1P;24/05/2018;0:00;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;0:15;16;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;0:30;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;0:45;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;1:00;13;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;1:15;12;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;1:30;12;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;1:45;13;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;2:00;11;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;2:15;12;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;2:30;11;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;2:45;11;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;3:00;11;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;3:15;12;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;3:30;11;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;3:45;9;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;4:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;4:15;8;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;4:30;8;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;4:45;8;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;5:00;8;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;5:15;9;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;5:30;9;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;5:45;9;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;6:00;9;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;6:15;13;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;6:30;21;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;6:45;25;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;7:00;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;7:15;28;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;7:30;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;7:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;8:00;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;8:15;31;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;8:30;31;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;8:45;32;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;9:00;30;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;9:15;33;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;9:30;35;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;9:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;10:00;35;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;10:15;36;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;10:30;36;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;10:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;11:00;35;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;11:15;35;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;11:30;32;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;11:45;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;12:00;35;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;12:15;33;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;12:30;34;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;12:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;13:00;28;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;13:15;28;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;13:30;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;13:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;14:00;32;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;14:15;31;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;14:30;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;14:45;29;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;15:00;31;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;15:15;27;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;15:30;25;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;15:45;25;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;16:00;25;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;16:15;25;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;16:30;24;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;16:45;20;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;17:00;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;17:15;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;17:30;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;17:45;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;18:00;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;18:15;15;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;18:30;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;18:45;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;19:00;14;;;;;;;;;;;
ES0022000005731860JV1P;25/05/2018;19:15;14;;;;;;;;;;;
